0,0.384921,0.145203,0.551688,0.165946,0.606136,0.183232,0.550011,0.152982,0.431502,0.005186,0.501707,0.020743,0.530382,0.007779,0.504428,0.147796,0.414827,0,0.5,0,0.5,0.003457,0.4996,0.177182,0.438353,0.001729,0.5,0.044944,0.533,0.113224,0.528322,0.119274,0.491238,2
0.095238,0.27381,0,0.5,0.007307,0.503232,0.043841,0.539861,0.129436,0.476494,0.102296,0.515768,0.15762,0.556582,0.113779,0.564029,0.110647,0.491706,0.172234,0.484164,0.041754,0.518092,0.01357,0.503125,0.120042,0.482286,0.066806,0.515571,0.111691,0.595461,0.090814,0.560144,0.101253,0.489084,1
0.025641,0.358974,0,0.5,0.056464,0.517066,0.115899,0.531677,0.115899,0.517801,0.147103,0.486762,0.089153,0.513455,0.005944,0.501013,0,0.5,0.156018,0.510055,0.175334,0.566406,0.114413,0.580223,0.056464,0.538194,0.138187,0.508451,0.090639,0.5624,0.071322,0.542757,0.007429,0.500301,4
0.066667,0.207407,0.005758,0.500279,0.099808,0.511719,0.129559,0.466657,0.004798,0.500381,0.133397,0.542008,0.1238,0.591747,0.100768,0.597795,0.103647,0.511671,0.073896,0.500997,0.119962,0.573012,0.150672,0.588633,0.133397,0.508661,0,0.5,0.011516,0.506259,0.121881,0.454819,0.112284,0.403011,1
0,0.087607,0.124889,0.588213,0.088574,0.573659,0.038973,0.538106,0.15589,0.442931,0.127547,0.519657,0.128432,0.547937,0.199291,0.509425,0.134632,0.415691,0.06643,0.53046,0.125775,0.595274,0.118689,0.598364,0.100089,0.5153,0,0.5,0,0.5,0,0.5,0.061116,0.421818,3
0.025641,0.247863,0.206128,0.480656,0.192201,0.570574,0.204735,0.572172,0.139276,0.490148,0.051532,0.523777,0.082173,0.585604,0.075209,0.546977,0.139276,0.420343,0,0.5,0,0.5,0,0.5,0.13649,0.396376,0,0.5,0,0.5,0.037604,0.477449,0.17688,0.44597,2
0.142857,0.187075,0.052045,0.524983,0.106568,0.606027,0.169765,0.562873,0.084263,0.456593,0.114002,0.47026,0.123916,0.555445,0.047088,0.548733,0.006196,0.503288,0.11772,0.451814,0.001239,0.50002,0,0.5,0,0.5,0.167286,0.508863,0.136307,0.602479,0.143742,0.598958,0.121437,0.590641,4
0.107143,0.150298,0.103077,0.519028,0.097692,0.564183,0.094615,0.587055,0.092308,0.503085,0.073846,0.452748,0,0.5,0,0.5,0.086154,0.43767,0.052692,0.507825,0.121154,0.543448,0.159231,0.601442,0.109231,0.48524,0,0.5,0.036538,0.509551,0.064231,0.55153,0.079231,0.4624,1
0,0.266667,0.054439,0.444766,0.174204,0.527157,0.142379,0.567536,0.054439,0.515113,0.138191,0.497374,0.131491,0.530504,0.069514,0.586446,0.011725,0.500893,0.077052,0.581679,0.134841,0.576776,0.19263,0.503114,0.128978,0.51282,0,0.5,0,0.5,0.061977,0.476147,0.132328,0.501659,4
0,0.147059,0.072235,0.483223,0.173815,0.580785,0.146727,0.578,0.164786,0.549793,0.133183,0.487562,0.106095,0.564008,0.045147,0.562,0.020316,0.52186,0.115124,0.437251,0.004515,0.500714,0.004515,0.498642,0.051919,0.54775,0.117381,0.52281,0.153499,0.588347,0.142212,0.579,0.148984,0.530579,4
0.025641,0.128205,0.105485,0.513056,0.156118,0.593889,0.164557,0.561667,0.061181,0.465069,0.124473,0.466736,0.137131,0.548542,0.042194,0.542917,0.004219,0.500556,0.122363,0.468107,0.008439,0.498971,0.00211,0.499871,0.018987,0.52662,0.132911,0.554097,0.154008,0.574236,0.166667,0.587708,0.14135,0.568264,4
0,0.151961,0.061856,0.460413,0.193299,0.582769,0.146907,0.565,0.136598,0.52624,0.121134,0.485661,0.108247,0.566116,0.025773,0.503,0,0.5,0.134021,0.426777,0.002577,0.499959,0,0.5,0.025773,0.513306,0.136598,0.509215,0.149485,0.567934,0.108247,0.605,0.17268,0.513926,4
0,0.199454,0.047134,0.501953,0.114013,0.522848,0.100637,0.594503,0.14586,0.51155,0.110191,0.47027,0.008917,0.500969,0,0.5,0.104459,0.412474,0.107643,0.48187,0.051592,0.559773,0.133758,0.590262,0.10828,0.453629,0.025478,0.510849,0.071975,0.596207,0.061146,0.588287,0.116561,0.46792,1
0.078431,0.147059,0.039861,0.506145,0.110052,0.594909,0.146447,0.508651,0.031196,0.494989,0.102253,0.459895,0.059792,0.572295,0.133449,0.468179,0.116118,0.46497,0.097054,0.397959,0.056326,0.460374,0.12825,0.470181,0.098787,0.420159,0.092721,0.508836,0.099653,0.538606,0.028596,0.506969,0.086655,0.41332,2
0.048387,0.244624,0,0.5,0.042421,0.507765,0.08103,0.538234,0.078646,0.520091,0.033842,0.506442,0.109628,0.541496,0.144423,0.534513,0.07245,0.480435,0.118208,0.451965,0.028599,0.503901,0.13346,0.521055,0.07388,0.452235,0.063394,0.53181,0.098665,0.559667,0.138227,0.55538,0.070067,0.537523,1
0,0.162162,0.126781,0.520977,0.121083,0.572878,0.126781,0.530676,0.065527,0.491736,0.162393,0.498843,0.116809,0.573978,0.14245,0.526042,0.121083,0.417958,0.037037,0.526042,0.084046,0.582788,0.153846,0.52662,0.122507,0.450126,0,0.5,0,0.5,0.066952,0.396042,0.148148,0.491488,1
0.053571,0.160714,0.069528,0.470947,0.130593,0.517544,0.116687,0.55022,0.045949,0.473125,0.130593,0.469238,0.045949,0.453179,0.029625,0.454402,0.096735,0.42217,0.104595,0.442769,0.100363,0.502645,0.102177,0.510827,0.063482,0.437481,0.044135,0.502197,0.106409,0.588262,0.126965,0.539873,0.096131,0.521536,1
0.131313,0.075758,0,0.5,0,0.5,0,0.5,0.095202,0.466893,0.026237,0.503571,0.126687,0.583035,0.156672,0.591972,0.113193,0.438726,0.127436,0.504213,0.104948,0.548389,0.147676,0.516632,0.098951,0.471354,0.132684,0.519432,0.112444,0.531583,0.011994,0.500576,0.078711,0.424002,3
0.027027,0.301802,0.002392,0.499904,0.049043,0.535782,0.124402,0.543013,0.110048,0.533951,0.059809,0.487361,0.192584,0.499817,0.147129,0.568704,0.065789,0.569115,0.118421,0.530154,0.123206,0.542971,0.068182,0.554911,0.007177,0.502404,0.100478,0.584699,0.086124,0.599952,0.110048,0.558884,0.09689,0.528296,4
0.075,0.3375,0.136209,0.592102,0.166856,0.601364,0.192963,0.53651,0.099886,0.492907,0.049943,0.550591,0.053348,0.554019,0.096481,0.517892,0.140749,0.490233,0,0.5,0,0.5,0.031782,0.483982,0.196368,0.445695,0,0.5,0.024972,0.503411,0.15664,0.496919,0.096481,0.488449,2
0,0.07384,0,0.5,0,0.5,0,0.5,0.107,0.436608,0.007,0.501784,0.034,0.548084,0.059,0.534467,0.127,0.459147,0.156,0.561044,0.206,0.543201,0.207,0.521506,0.098,0.432006,0.143,0.546863,0.15,0.571938,0.07,0.548835,0.094,0.484974,3
0.102564,0.07906,0.097723,0.594424,0.125237,0.604081,0.093928,0.576696,0.09962,0.423798,0.14611,0.514838,0.093928,0.600207,0.188805,0.495559,0.100569,0.407213,0.097723,0.522828,0.133776,0.593477,0.114801,0.532478,0.092979,0.479941,0.001898,0.5,0.018975,0.526296,0,0.5,0.067362,0.419891,3
0.160714,0.160714,0.036758,0.508545,0.113101,0.582004,0.095193,0.564156,0.123468,0.455686,0.144204,0.47876,0.036758,0.521444,0.081998,0.498425,0.136664,0.424609,0.117813,0.517283,0.134779,0.579,0.131951,0.566928,0.088596,0.492889,0.00377,0.501465,0.01508,0.513665,0.103676,0.454828,0,0.5,1
0.026316,0.127193,0.178082,0.514514,0.150685,0.548403,0.18591,0.484669,0.048924,0.435208,0.125245,0.471708,0.111546,0.511445,0.180039,0.499592,0.099804,0.444573,0.056751,0.508681,0.144814,0.587361,0.09589,0.534091,0.133072,0.445972,0,0.5,0,0.5,0,0.5,0.121331,0.382202,2
0.033333,0.344444,0.208333,0.471852,0.201149,0.518457,0.125,0.594822,0.083333,0.547963,0.093391,0.502469,0.204023,0.536111,0.16092,0.552469,0.071839,0.512222,0,0.5,0.010057,0.503581,0.058908,0.539899,0.130747,0.453374,0,0.5,0.002874,0.499938,0.066092,0.514403,0.16092,0.474877,4
0,0.124183,0.061103,0.496157,0.19225,0.515139,0.171386,0.549583,0.104322,0.604815,0.078987,0.513935,0.099851,0.536898,0.038748,0.518148,0,0.5,0.101341,0.45034,0,0.5,0,0.5,0,0.5,0.14456,0.525509,0.132638,0.616898,0.131148,0.61,0.074516,0.525648,4
0.030303,0.29798,0,0.5,0.117037,0.40192,0.106667,0.420272,0,0.5,0.01037,0.500343,0.143704,0.448668,0.180741,0.466799,0.081481,0.596488,0.171852,0.512125,0.173333,0.581713,0.140741,0.587477,0.063704,0.568945,0.124444,0.506406,0.096296,0.577941,0.097778,0.594941,0.051852,0.527976,4
0.16,0.166667,0.105541,0.405481,0,0.5,0.001319,0.500011,0.056728,0.548889,0.081794,0.506222,0.183377,0.577333,0.168865,0.566259,0.166227,0.555111,0.149077,0.560034,0.224274,0.507937,0.094987,0.508746,0.001319,0.499989,0.01847,0.519259,0.046174,0.541778,0.079156,0.547188,0.058047,0.487259,4
0,0.191919,0.167472,0.498106,0.136876,0.538542,0.140097,0.541925,0.101449,0.442847,0.143317,0.442063,0.05475,0.517361,0.127214,0.472366,0.114332,0.432569,0.109501,0.506011,0.136876,0.538636,0.183575,0.506011,0.074074,0.428512,0.008052,0.507031,0.024155,0.531319,0.049919,0.570908,0.101449,0.453125,1
0.310345,0.356322,0.119363,0.48358,0.164456,0.492455,0.041114,0.483889,0,0.5,0.140584,0.430432,0.183024,0.509259,0.143236,0.588519,0.076923,0.570302,0.172414,0.470069,0.082228,0.507091,0.029178,0.542664,0.005305,0.501367,0.079576,0.520494,0.103448,0.592936,0.1313,0.557531,0.087533,0.538066,4
0.055556,0.17284,0,0.5,0,0.5,0,0.5,0.126386,0.399658,0.154102,0.591702,0.196231,0.594027,0.219512,0.569865,0.194013,0.43921,0.056541,0.550018,0.066519,0.577382,0.058758,0.564821,0.145233,0.408852,0,0.5,0,0.5,0.007761,0.497333,0.13082,0.422274,3
0,0.146893,0.027668,0.530681,0.065217,0.562084,0.103755,0.605436,0.145257,0.465752,0.156126,0.56815,0.23419,0.522944,0.228261,0.515145,0.176877,0.434101,0,0.5,0.02668,0.518092,0.054348,0.552437,0.115613,0.409257,0,0.5,0,0.5,0,0.5,0.083992,0.400016,3
0.333333,0.195652,0.093043,0.509747,0.082146,0.553056,0.100587,0.575284,0.115675,0.489799,0.088013,0.428993,0,0.5,0,0.5,0.104778,0.420374,0.099749,0.501831,0.117351,0.542792,0.124057,0.566489,0.114837,0.506535,0,0.5,0,0.5,0.056999,0.503337,0.091366,0.47023,1
0,0.159524,0.073994,0.503985,0.105603,0.550516,0.132902,0.546217,0.128592,0.483785,0.143678,0.469668,0.064655,0.525748,0.007184,0.501458,0.075431,0.43688,0.08908,0.517112,0.094828,0.565519,0.096983,0.60191,0.101293,0.503646,0,0.5,0.013649,0.507226,0.045977,0.562691,0.096983,0.495523,1
0,0.20614,0.13,0.589817,0.134286,0.604096,0.13,0.569426,0.137143,0.515377,0.115714,0.50209,0.088571,0.535927,0.09,0.526543,0.167143,0.521436,0.015714,0.492241,0.145714,0.532455,0.172857,0.542187,0.071429,0.449688,0,0.5,0,0.5,0.011429,0.5035,0.091429,0.458404,1
0.069444,0.155093,0.052194,0.562157,0.012103,0.503832,0.021936,0.497751,0.16112,0.461073,0.161876,0.539661,0.11649,0.538542,0.195159,0.538787,0.147504,0.463843,0.045386,0.516122,0.121785,0.586614,0.139183,0.586564,0.075643,0.46326,0,0.5,0,0.5,0,0.5,0.083207,0.447952,3
0.047619,0.174603,0.011921,0.493173,0.101987,0.492262,0.096689,0.604393,0.123179,0.494993,0.112583,0.45307,0.104636,0.431847,0.017219,0.500673,0.115232,0.46898,0.111258,0.513223,0.161589,0.518536,0.180132,0.538832,0.103311,0.437991,0.007947,0.50226,0.045033,0.567554,0.075497,0.5625,0.143046,0.483029,1
0,0.028169,0.072464,0.47425,0.15735,0.524,0.140787,0.564,0.15528,0.53225,0.169772,0.469861,0.248447,0.5,0.248447,0.5,0.229814,0.496736,0.175983,0.516042,0.142857,0.598125,0.153209,0.597778,0.126294,0.556458,0.076605,0.490625,0.018634,0.51125,0.028986,0.539375,0.020704,0.515625,3
0,0.121212,0.009926,0.500326,0.098015,0.544434,0.152605,0.516005,0.073201,0.412815,0.16005,0.522941,0.179901,0.494649,0.12531,0.489865,0.065757,0.439083,0.135236,0.566256,0.189826,0.562881,0.151365,0.56354,0.084367,0.500855,0,0.5,0.004963,0.501808,0.004963,0.501808,0.105459,0.461438,1
0,0.02619,0.091928,0.55725,0.06278,0.572,0.103139,0.521274,0.150224,0.50475,0.165919,0.521,0.152466,0.58,0.174888,0.518393,0.204036,0.49525,0.190583,0.45725,0.224215,0.5,0.206278,0.499335,0.172646,0.52325,0.147982,0.4645,0.195067,0.51425,0.143498,0.536343,0.08296,0.55125,3
0,0.175676,0.073842,0.52662,0.128911,0.52442,0.123905,0.585069,0.128911,0.487976,0.16771,0.492477,0.125156,0.475436,0.051314,0.559606,0.115144,0.466024,0.09637,0.522569,0.146433,0.523674,0.172716,0.505787,0.0801,0.432564,0.006258,0.505787,0.026283,0.550878,0.115144,0.467014,0.066333,0.396379,1
0.050847,0.327684,0.152228,0.431548,0.149134,0.580402,0.12005,0.602143,0.087252,0.578422,0.105817,0.582803,0.095916,0.56731,0.099629,0.52327,0.056312,0.508713,0,0.5,0,0.5,0.006807,0.499441,0.16151,0.422934,0,0.5,0,0.5,0.092203,0.526799,0.112624,0.478424,4
0.025,0.1625,0.119349,0.446759,0.231465,0.522107,0.162749,0.591059,0.095841,0.59243,0.200723,0.478588,0.108499,0.50378,0.018083,0.517012,0.005425,0.502152,0.066908,0.535301,0.153707,0.55496,0.119349,0.526956,0.01085,0.500402,0,0.5,0.005425,0.501418,0.124774,0.482269,0.126582,0.485767,4
0,0.211712,0.133441,0.538868,0.136656,0.576763,0.125402,0.584538,0.094855,0.500654,0.188103,0.489194,0.135048,0.586735,0.118971,0.598994,0.117363,0.472276,0.032154,0.512401,0.09164,0.595695,0.11254,0.582625,0.080386,0.478158,0,0.5,0,0.5,0,0.5,0.11254,0.416428,1
0,0.115942,0.001016,0.499962,0.003049,0.500488,0,0.5,0.090447,0.439461,0.142276,0.539056,0.142276,0.601853,0.134146,0.557556,0.128049,0.470736,0.150407,0.505056,0.111789,0.602468,0.163618,0.505972,0.095528,0.475562,0.027439,0.515762,0.064024,0.583184,0.018293,0.506967,0.069106,0.429355,3
0,0.222222,0.110787,0.550978,0.139942,0.577452,0.138484,0.574582,0.094752,0.524796,0.103499,0.50742,0.107872,0.574537,0.107872,0.551852,0.137026,0.476667,0.007289,0.499853,0.094752,0.547731,0.188047,0.551528,0.109329,0.457,0,0.5,0,0.5,0.01312,0.494432,0.134111,0.439882,1
0.263158,0.114035,0.078212,0.524177,0.18622,0.49537,0.134078,0.497143,0.10987,0.462063,0.160149,0.49537,0.175047,0.493313,0.065177,0.423987,0.098696,0.411137,0.13594,0.481988,0.124767,0.473741,0.020484,0.481986,0.081937,0.387153,0.147114,0.453575,0.096834,0.426955,0,0.5,0.057728,0.452032,2
0,0.071429,0.078947,0.521354,0.101754,0.595663,0.07193,0.574618,0.115789,0.452806,0.136842,0.486667,0.135088,0.533163,0.17193,0.501723,0.112281,0.426385,0.145614,0.485174,0.122807,0.526626,0.180702,0.511632,0.117544,0.458307,0.087719,0.534376,0.135088,0.526603,0.057895,0.520136,0.080702,0.415452,2
0.11828,0.155914,0.090568,0.50893,0.095927,0.548276,0.092712,0.545881,0.063237,0.503836,0.078242,0.458169,0,0.5,0,0.5,0.07717,0.446792,0.062165,0.498187,0.075563,0.552163,0.050911,0.538937,0.119507,0.476801,0.031083,0.50582,0.106645,0.541099,0.150054,0.569465,0.112004,0.498718,1
0.176471,0.081699,0.160363,0.520576,0.098336,0.538189,0.019667,0.513004,0.143722,0.44749,0.119516,0.474896,0.119516,0.502812,0.12708,0.552639,0.149773,0.474271,0.068079,0.489465,0.155825,0.511358,0.202723,0.499835,0.131619,0.421811,0.003026,0.500069,0.060514,0.550764,0.077156,0.599826,0.086233,0.446007,2
0.065574,0.224044,0.002142,0.500356,0.104981,0.460191,0.041778,0.470624,0,0.5,0.113551,0.49787,0.074987,0.519257,0.029459,0.550459,0.008034,0.506436,0.123192,0.548171,0.174076,0.512679,0.148902,0.562557,0.0782,0.571878,0.140868,0.480551,0.122657,0.552544,0.087841,0.597739,0.048206,0.519924,4
0.030769,0.115385,0,0.5,0.00232,0.500567,0.013148,0.510381,0.107502,0.438492,0.064192,0.557041,0.123743,0.574385,0.160093,0.546649,0.115236,0.429752,0.126837,0.494319,0.115236,0.517794,0.138438,0.494778,0.103635,0.472978,0.095901,0.503311,0.116783,0.521358,0.020108,0.501475,0.096674,0.422282,2
0.066667,0.079167,0,0.5,0,0.5,0.05941,0.446254,0.068027,0.471904,0.078458,0.577118,0.130612,0.607718,0.163265,0.537588,0.087528,0.52007,0.104308,0.512482,0.073469,0.546088,0.125624,0.460797,0.079819,0.447064,0.074376,0.496094,0.136054,0.520862,0.02585,0.494611,0.087528,0.445884,3
0.090909,0.116162,0.162281,0.502324,0.151316,0.528281,0.114035,0.477144,0.107456,0.448906,0.122807,0.507619,0.052632,0.565625,0.100877,0.499225,0.160088,0.493594,0.085526,0.475013,0.098684,0.578906,0.135965,0.533574,0.138158,0.452031,0.019737,0.504584,0.094298,0.555156,0.16886,0.516593,0.116228,0.405469,2
0.178571,0.488095,0.06359,0.547072,0.101538,0.562826,0.131282,0.518469,0.163077,0.473697,0.126154,0.546139,0.116923,0.563648,0.17641,0.497599,0.084103,0.464113,0,0.5,0.038974,0.442562,0.192821,0.455826,0.064615,0.393369,0,0.5,0.05641,0.422127,0.204103,0.479896,0.053333,0.432538,1
0,0.416667,0,0.5,0.010178,0.500678,0.105174,0.526554,0.131467,0.513735,0.027142,0.490159,0.183206,0.508506,0.133164,0.550265,0.084818,0.594798,0.004241,0.499887,0.104326,0.513262,0.158609,0.515912,0.067854,0.532277,0.100933,0.549238,0.119593,0.598773,0.100933,0.555681,0.113656,0.486604,4
0.104839,0.170699,0.019744,0.500297,0.103755,0.510686,0.087495,0.53852,0.087495,0.485674,0.10453,0.49368,0.007356,0.499898,0,0.5,0.086334,0.458181,0.091754,0.436189,0,0.5,0.028262,0.498066,0.089818,0.477243,0.071235,0.506129,0.09369,0.568212,0.170345,0.54913,0.090205,0.533569,1
